"","0h_01","0h_02","0h_03","0h_04","0h_05","0h_06","4h_01","4h_02","4h_03","4h_04","4h_05","4h_06","24h_01","24h_02","24h_03","24h_04","24h_05","24h_06"
"Q543N5",28.9700222,28.96895027,29.05418968,28.99544907,28.70285988,29.03705788,29.25815582,29.32988548,29.15315628,29.53345108,29.2900219,29.45356178,29.0175724,29.0812645,28.87654495,28.97631836,28.96366882,29.0225811
"Q8VC85",26.17734909,24.9979496,26.13371277,24.53796959,26.25049973,24.47012901,26.31016731,26.19696808,26.04724693,26.15855789,26.38027191,26.07471657,25.68165016,24.98098373,26.06449509,24.20199013,26.17542839,26.18321228
"Q9CQI6",26.68338013,26.93156815,26.9246769,26.67559433,26.27527809,26.49830818,26.89538956,26.87631035,26.43993378,26.98652649,26.88936806,26.75697327,26.51596069,26.78406715,26.84923935,26.66952515,26.58606148,26.64951897
"Q8CBE6",27.53830719,27.4969368,27.49373436,27.50089264,27.55134773,27.61890984,27.72084045,27.75181198,27.38541603,27.33321571,27.54333115,27.39672661,28.93548012,29.03231049,28.61034393,27.66993141,27.70061302,27.52596855
"Q544I1",26.99819565,27.07418633,27.2753315,27.0823307,27.49098396,27.3433342,27.39819527,27.37575531,27.37193871,27.61118889,27.41771889,27.69404984,27.40997505,27.44758415,26.99722672,27.49243546,27.38968849,27.57556915
"Q921F2",30.29241562,30.33575249,30.31343651,30.54986191,30.36973572,30.18789482,29.77519035,30.02009201,30.14807129,30.02920532,29.89139748,30.02946854,30.09307861,30.08029938,30.08156967,29.96691704,30.0349884,29.951437
"Q544Z3",31.66505051,31.85586166,31.76184654,31.83088684,31.79129791,31.59348106,31.43131447,31.6001873,31.64637184,31.63529968,31.67320442,31.5248661,31.51210976,31.28554153,31.44287682,31.241045,31.26265335,31.32163048
"Q545E6",27.57758713,27.00934601,27.29990005,26.74278259,24.53786469,27.35858727,27.51261902,27.806427,27.28815269,28.15937614,27.44624329,27.73020172,27.31345749,27.41256142,27.18395042,26.95515633,27.27657509,27.44608498
"Q9R1P1",28.86345863,28.72877693,28.88063622,28.78441048,28.51960945,28.87182426,28.96126938,29.08106232,29.00902557,29.19262886,29.22133446,29.11431122,28.59921265,28.5042305,28.67303467,28.70971107,28.69268799,28.98853111
"Q545I6",28.0980835,28.19417953,28.46952438,28.13040733,28.23333931,28.39177895,28.40352821,28.43029785,28.16461372,28.26896667,28.49464989,28.55625343,28.48914719,28.35921669,28.47405815,28.47838593,28.33539009,28.54844856
"Q545N8",25.90999222,26.11695862,26.03959084,25.71696281,25.30900383,25.43361282,26.07616615,26.22938347,26.29210854,26.70028305,25.78136826,26.23469162,24.69690514,25.71604729,25.2473793,25.76086044,24.14465714,26.07240868
"Q545U2",27.15817261,27.30303955,27.17930603,27.19046402,27.4932003,26.79451561,26.66912079,26.80931282,26.51077843,26.53932762,26.56851196,26.51933861,26.21295166,25.74452972,26.21525002,26.09886551,26.03573799,25.48228455
"Q54AA6",27.34485817,26.8475666,26.92739296,27.11574936,27.22765923,26.71437073,24.37650681,27.15894318,26.84409904,26.95404816,24.41183472,26.62756157,26.65921593,25.08870697,26.5042305,25.46610451,26.87619209,25.0805397
"Q561M1",26.07263374,25.46050262,25.58012009,24.04530334,24.63494492,26.31383896,26.65880775,26.27330589,26.32943916,24.51916504,23.87391853,25.33448219,26.38668251,24.95973015,24.98018837,23.75755882,25.2310257,26.59931946
"Q564E5",29.23272133,29.29642487,29.23904228,28.94229317,28.84334946,29.21250153,29.72307396,29.62146187,29.5796566,29.86763191,29.45481682,29.68610573,28.99685097,28.98147202,29.1621418,29.10814095,29.22543144,29.19088745
"Q564E8",30.8458786,30.90059471,30.93501663,30.85615921,30.994627,30.83845901,30.94496155,30.97964668,30.92216873,31.0494709,31.01710701,31.04087639,30.75557327,30.62296295,30.71546745,30.8154335,30.83130264,30.87540245
"Q569X3",29.15802956,29.27173042,29.47183228,29.31835747,29.54338646,29.00104523,29.16346169,25.88937759,29.38646507,28.8292923,29.0939846,29.08182335,29.73881149,25.44132996,29.24773598,29.36160278,29.60713768,29.19933891
"Q569X8",26.80254936,26.68123627,26.96245575,26.96916962,26.83146858,27.01935005,26.74033928,26.88564873,26.92229652,26.90000534,26.75417137,26.81933784,26.71973228,26.79550743,26.89631462,26.75989532,26.76711464,26.93156815
"Q569Y6",28.45567894,28.4814682,28.23173714,28.17350388,28.00061607,27.88489151,28.32315636,28.42786407,28.31630898,28.70342064,28.25790787,28.30003166,27.95443535,27.97771072,28.30251694,28.10694313,28.25435257,28.23854256
"Q569Z5",27.38541603,27.5489254,27.6749897,27.552742,27.55822754,27.60335732,27.55676651,27.60801888,27.66573715,27.46224785,27.62610054,27.61182213,27.6558094,27.67707443,27.62254524,27.37774277,27.69032478,27.63367271
"Q569Z6",28.29311752,28.34984207,28.62853622,28.1520443,28.56855583,28.83845901,28.45195198,28.72741318,28.5712719,28.50271416,28.42502403,28.76135445,28.50301743,28.31151009,28.34946251,28.19474411,28.38853836,28.3662796
"Q571A2",26.61904907,27.01265335,27.00024033,26.48991203,26.52872658,27.06363106,27.29158211,27.35657501,27.34324837,27.5583725,27.02517128,27.12010765,26.56324005,27.14394379,26.62268448,26.50247192,26.59135056,26.61848831
"Q8CC47",24.30440903,23.8477993,26.00041199,24.49869156,23.86219788,24.768013,24.24600983,24.86026955,24.37708473,24.86037064,24.25052643,25.23554993,25.60958481,25.79151344,26.11688042,24.57054901,24.81550598,25.47360992
"Q571M0",25.68442345,25.71999359,25.2401619,25.55277061,25.24110794,25.60116196,25.44524956,25.08249283,24.2579689,24.84878731,25.3403492,25.21859741,26.51887321,25.99961662,25.90501976,25.97640038,25.86870193,25.89612961
"Q58E59",28.29893875,28.20494461,28.22066498,28.26244164,28.31254959,28.28749275,27.93960571,28.07030106,27.97251511,27.94223595,27.93466568,27.96013832,27.69981956,27.80636597,27.65328217,27.70384979,27.6547184,27.79686928
"Q59J78",28.26655769,28.32830238,28.60406494,28.40186119,28.3772049,28.42165756,28.42698479,28.47045517,28.42674446,28.21001816,28.36623764,28.15098,28.63131523,28.5585556,28.43408203,28.43193245,28.35850334,28.31012344
"Q5FWV9",24.55777168,23.87487411,25.54894829,25.18128586,24.79962158,24.92206955,24.96859932,24.56482506,24.44688988,24.13373184,25.05743217,25.13733292,24.39585304,25.76623154,24.80052757,25.80818176,24.80379677,24.52597618
"Q99MJ9",26.5341568,26.87150002,26.36148643,26.80106926,26.79463959,26.52088356,26.57273865,26.45037079,26.67209053,26.22938347,26.75213051,26.47319221,26.43294334,26.5994606,26.43412209,26.43836403,26.62784004,26.58333778
"Q5BKS5",24.36889458,25.40070534,25.56334305,25.19085693,25.36506271,25.54395103,25.89117622,26.16903687,25.68779182,26.04324722,25.53978729,25.96327209,25.57392311,25.8881588,24.22061348,25.51301003,25.88378525,25.65924454
"Q8K310",30.1387043,30.27430916,30.24331665,30.22296906,30.33553886,30.10524559,29.81357002,30.00437164,30.01464844,30.02062225,29.79110336,30.0065136,29.72833824,29.79733276,29.80621147,29.74143219,29.88607025,29.77702713
"Q5DTJ4",26.2637043,25.34556961,23.94596291,24.8641243,26.30797958,26.2511692,26.3448925,26.20894051,26.99507141,26.45018196,24.27263451,24.76173973,26.13145638,25.62145042,26.27469254,24.6911068,25.69305992,24.6314373
"Q5DTL8",27.13153458,27.0845623,27.2123394,26.79451561,27.14831352,27.1892395,27.26543999,27.30547714,27.11306953,26.73892403,26.9613533,27.20918083,27.32843018,27.26230621,27.2800312,27.04666519,27.19093513,27.17968559
"Q5DTM8",24.74761963,24.96335411,26.10479546,24.27919197,25.2040863,26.53989029,26.56110001,26.4215126,26.26178551,23.95718384,26.29866028,26.21128082,24.49091339,26.35944366,26.57830811,26.03456306,26.29831123,26.51556969
"Q5DTP3",25.23407364,25.56216621,28.0517025,25.9189682,24.27891731,28.32697487,24.95298386,27.80187225,24.41382408,27.98272324,24.58353043,27.60914803,23.78043747,25.26097107,24.87937737,24.35262489,25.41461182,25.50270081
"Q6NZL1",25.62034607,25.32355881,25.81007385,23.70870972,25.25319672,25.80023003,25.07790565,25.44474411,25.70714569,25.06089401,24.91460228,25.60178566,26.00107765,25.54587555,24.95024872,24.61351967,25.51280022,24.94358635
"Q5EBP9",29.56721497,29.5228672,29.62608337,29.5142746,29.5568943,29.57246399,29.55228424,29.49157715,29.50948906,29.49461174,29.48375702,29.56458282,29.52811241,29.51435089,29.6074543,29.52518463,29.56068802,29.58208084
"Q5F1Z8",29.05651665,28.98495102,28.8080864,28.89226532,28.96504593,28.74008179,29.08042717,28.94181633,28.93452454,28.68525314,28.83963013,28.56695938,29.51012993,29.41653252,29.34536552,29.19340515,29.29769325,29.30819321
"Q5F258",25.79625702,26.00401688,25.82561111,26.31155396,24.66663933,25.656847,26.12937546,25.86459732,26.06650734,26.52026749,24.30753708,25.97237396,24.84262276,24.60817719,25.74069977,25.78835487,26.37688065,26.1360817
"Q5F285",28.27448845,27.91974258,28.11589813,28.0845623,28.10784149,28.20433807,28.21220016,28.43499756,28.23082161,28.02522278,28.29583359,28.16144562,28.63204384,28.64920998,28.5681572,28.56354523,28.62878036,28.30652046
"Q5F2E7",30.91954231,30.88975906,30.83620262,30.49304771,24.93720818,30.8452816,30.8856926,30.7410965,30.8617878,31.15563011,31.02048874,30.78822708,30.93311691,24.54500198,30.65684891,25.16888046,30.9190464,30.91506195
"Q5FWK3",27.78131676,27.78313065,27.7853775,27.49838448,27.42814255,27.52208138,27.90947723,27.75582695,27.7884922,28.08790398,27.86850166,28.10654449,27.44205666,27.52305412,27.70384979,27.51945877,27.6558094,27.75059891
"Q5H8C4-2",26.58032227,26.60808945,26.54175186,26.75493622,26.65717316,26.59135056,26.51004028,26.55904388,26.8836689,26.55252075,26.64691353,26.49756241,26.69032478,26.74226952,26.50831795,26.31259155,26.52572823,26.58734894
"Q5HZI9",27.14160728,27.18072891,27.12494659,27.00142097,27.17293167,27.20536423,26.67962646,27.26463509,27.10539627,27.0956707,27.01009369,26.81897163,26.98652649,27.01233292,26.83388329,26.77228355,26.9096489,26.87958527
"Q5HZJ8",30.56028748,30.50701332,30.58656311,30.28416443,30.11892128,30.51784515,30.89922714,30.96044159,30.81528091,31.1865387,30.73803711,30.75110817,30.44371605,30.46372986,30.24569893,30.38915443,30.37233353,30.3540535
"Q9CR51",28.28325844,28.47076607,28.76303482,27.94072533,28.27444267,28.75735474,28.77115059,28.49339104,28.63079453,29.09343147,28.54921913,28.75754547,28.80513573,28.80587387,28.63086319,28.50722122,28.65437698,28.45599365
"Q5I0W0",31.71530342,31.74262238,31.21951103,31.91805077,31.79683876,31.19125366,30.88707352,31.12176323,31.463974,31.02841568,31.45414925,31.10929871,31.5559063,31.36358833,31.45821381,31.44406128,31.24138641,31.23734474
"Q9DCG9",27.17588425,27.12602997,26.91444778,26.68043137,25.56847191,26.96708298,27.22729111,26.83761787,26.95049286,27.22269249,27.70345497,26.95493507,27.12474823,27.33236313,27.42630386,27.10619545,27.26892281,26.89735222
"Q5M8Q0",31.42956924,31.36921692,31.5382061,31.46168137,31.5743866,31.35221291,31.3588295,31.43494797,31.45748138,31.6009407,31.63547134,31.50332069,31.34371567,31.507864,31.28851509,31.37497902,31.44712067,31.39820671
"Q5M9J2",29.50148201,29.51973915,29.44415092,29.57998085,29.47212219,29.49998093,29.33751869,29.34559822,29.40271568,29.07790756,29.31317711,29.17502785,29.58111191,29.47084427,29.65782166,29.43211174,29.35644913,29.52118301
"Q8VC72",30.07431412,30.28372192,30.28173447,30.20606232,30.29438972,30.17426682,30.00891876,30.15388107,30.22158813,29.76763535,30.04479027,29.96499252,30.23706055,29.93564796,30.38216209,30.15073776,30.1810379,30.07495117
"Q5NBU8",24.7515583,24.98185349,25.19447327,24.38118744,24.45220184,24.90539932,24.9360733,25.26402664,24.56336212,25.72171593,24.28219986,25.95785904,25.13148499,23.68242073,24.90582275,24.87520218,25.69917107,24.69730377
"Q5NCJ9",32.47556686,32.48067856,32.29559326,32.84091949,32.60518646,32.21552658,31.81680679,31.74089432,32.00373459,31.35924721,32.06862259,31.57276154,32.30622864,31.70516205,31.82627296,31.76931381,31.72040939,31.54365349
"Q9WTU6-3",25.36746407,25.6439991,25.16664505,25.00939751,24.83161354,25.85702133,25.95004654,25.71690941,25.50990295,25.77565193,25.67898369,25.57721329,25.27561569,25.55835724,25.1906147,25.25881386,24.77740479,25.20000267
"Q5NCR9",25.2267437,24.51688957,24.24403954,24.69519043,24.93902779,24.49573326,25.01437569,24.48185349,24.39090538,24.77851295,23.93940163,25.50914764,25.01352501,25.7814827,24.71902847,24.78382111,24.94975281,24.61187172
"Q5ND51",25.79104042,26.13139725,25.85250473,25.87776184,25.51668167,25.71025085,26.10417557,26.37220573,26.15535736,26.77693367,26.17064285,26.45627403,25.56993294,25.98854256,26.00727272,26.07594109,25.86903,25.7929287
"Q5ND52",24.95602226,25.27042007,26.01709938,25.11216354,25.60406113,26.42205811,26.24860191,26.1292572,26.11800957,25.89599037,25.80749512,25.73959351,24.96839142,26.0413475,24.92095566,26.07525253,26.23024559,24.60548401
"Q5PPQ7",28.0489006,28.01988029,28.28911972,28.17916298,28.05491447,27.99824905,28.18465996,28.20452499,28.03154755,28.1096859,28.12858772,28.32474518,27.84535599,27.85733032,27.99964905,27.80992699,27.89463806,27.89191818
"Q5RKP4",30.35142326,30.26751709,30.42542458,30.31753922,30.31786156,30.52552032,30.39682961,30.37139893,30.37420082,30.1627903,30.30921364,30.42572403,30.51399231,30.5905838,30.46713638,30.41195488,30.48644447,30.49505043
"Q5RKZ7",25.66440773,25.64729691,25.80639076,25.62296295,25.87960815,25.54601288,25.38096428,25.55897141,25.31157112,25.54563141,25.18933296,25.45151901,25.91417503,25.81225395,25.95832443,25.66065979,25.82745361,25.79320145
"Q810B1",27.85905075,27.86590767,27.54914665,27.78206825,27.82347298,27.51442528,27.31829262,27.23480225,27.53021622,27.47010612,27.16796494,27.21678543,27.46552086,27.53185272,27.3658638,27.75130081,27.33133698,27.37856865
"Q5RL55",28.31553268,28.16916084,28.23967934,28.24349785,28.41651154,28.18134499,28.32701683,28.12844086,28.44403267,28.4525795,28.41570663,28.35678482,28.15966606,28.27457619,28.40571976,28.59754372,28.45469856,28.4718895
"Q5SF07",27.36051559,27.39803314,27.48692513,27.45088959,27.51983261,27.39050865,27.51675606,27.6292305,27.5051403,27.49419212,27.61940002,27.56412697,27.6651268,27.71430397,27.76078415,27.62289429,27.64663887,27.84571457
"Q5SFM8-2",26.54442215,25.70726013,24.56506538,25.67028236,26.37755966,24.70203018,24.84104538,24.34103584,25.38615608,24.61447144,24.87560844,24.59252167,26.53553581,26.20607185,25.93057632,26.50418091,25.6268959,24.85624695
"Q5SQ20",25.7972641,25.80082321,25.89321518,25.87698936,26.17066193,26.08537483,25.72103691,25.62232018,25.95969582,25.86681557,25.22146225,25.47509575,25.78494072,26.01000786,26.30389404,25.99808884,26.0005188,26.28899765
"Q5U438",32.32474518,32.28881836,32.43395233,32.6338501,32.39782333,32.37971115,32.31287003,32.30799103,32.26567459,32.24070358,32.32699585,32.3875885,31.96983528,31.91441917,31.99020386,31.97172165,32.05102921,32.07839203
"Q5SRX1-3",25.10410309,25.75039291,25.43099976,25.38702965,25.38715935,25.06845284,25.53341293,25.394701,25.70632935,25.7692852,24.89663315,25.21815491,24.16229057,24.24812317,25.00196648,25.62148285,24.97600555,23.80326843
"Q5SS80",26.44919014,26.92773056,26.60597229,26.58003426,26.77504921,27.00034714,26.16943741,26.58577538,26.70305824,26.44229317,26.44580078,26.50344276,26.86525917,26.54867554,26.58319473,26.59889221,26.47300529,26.14862442
"Q5SSK3",26.03590584,25.83267593,25.70089149,25.99515724,25.70961952,25.70901489,25.72889328,25.71505165,25.61854553,25.44327164,24.93346024,25.20023537,25.6491909,25.71834755,25.91622543,25.44843483,25.60549164,25.57501984
"Q5SSW2",25.27657318,25.1429615,25.25559807,24.14195824,25.066782,23.70322037,24.77750969,24.81352615,24.58966446,24.66291428,24.45293808,25.04547691,25.65862465,25.29629326,23.1108017,24.97045517,24.50366592,24.29858971
"Q5SUC9",27.10199356,27.73097992,27.58827972,27.96427536,27.39917374,24.61925888,27.14996147,27.50362396,27.54089546,27.55340004,27.25961494,27.22112656,27.50809097,27.70977783,27.64471436,27.51780701,27.52425003,27.34544945
"Q5SUF2",28.96416473,28.84989548,28.91302109,29.07940865,29.01980019,29.00771523,28.69856071,29.10457039,28.89640045,28.96317291,28.60911179,28.82195473,28.4525013,28.49029541,28.64003181,28.73692513,28.57560539,28.64302826
"Q5SUH7",26.90609741,27.14082718,27.01595116,26.88832283,26.77492523,27.01094627,27.0972805,27.14734459,26.92648697,27.12888336,26.92953873,27.07193756,26.34820557,26.6959095,26.49109077,26.67626762,26.63311768,26.85780525
"Q5SUQ9-2",26.07704163,25.82247734,26.12397957,24.97789001,26.0030098,26.14024162,26.030653,26.24878311,25.49216843,25.75918388,25.31806946,26.31618881,25.75320244,25.7361908,26.28247261,25.8466835,25.81085777,26.08322525
"Q5SUR0",27.3340683,27.3176899,27.40697861,27.41094398,27.22370529,27.41514206,27.73285675,27.95737267,27.74835968,28.09963989,27.71783829,27.72044945,27.32577324,27.44482231,27.75964165,27.6990242,27.54576302,27.67734337
"Q5SUR3",28.09893608,28.01536751,28.46123314,28.13369179,27.9570961,28.09662628,28.56532669,28.31699944,28.26266479,28.32199478,28.25187302,28.27182007,28.48588943,28.48492813,28.5234642,28.29850197,28.34883118,28.57657814
"Q5SV02",27.46294975,27.37285233,27.37600327,27.56230927,27.4025116,27.5351944,27.40665436,27.32988548,27.35657501,27.19732475,27.31345749,27.23753929,27.44379616,27.56194496,27.54723549,27.37409782,27.43364525,27.53371048
"Q5SVR0-2",24.23475647,25.45189667,25.20754433,25.00245285,25.52662468,24.94955826,24.65008163,25.61355209,25.00117302,24.11811066,24.85157967,25.62925911,24.70116806,25.20013046,24.97162437,24.75487709,24.79205322,24.56544495
"Q5SW88",30.97664642,30.89893913,30.78628159,30.83778191,30.80570412,30.80278015,30.81229973,30.75557327,30.84003639,30.67564583,30.86945724,30.76477432,30.69561005,30.63728714,30.57434273,30.61351013,30.57650566,30.6159668
"Q5SWD9",25.6198616,25.10980606,25.5961647,25.7956562,25.03506088,25.60011292,25.62178993,25.67103958,25.80365944,25.60927391,25.77308846,25.64641762,26.05077934,25.97281075,25.91278267,25.75195122,25.62544632,26.01782227
"Q5SWR1",27.8006382,27.73524857,27.82164955,27.55983162,27.50892258,27.66912079,27.83815765,27.79587936,27.63498688,27.69085693,27.5997448,27.87144089,27.36927986,27.56383705,27.55968666,27.50407982,27.63588715,27.4486084
"Q5SWU9",28.79175568,28.66675186,28.63391495,28.56641579,28.44971085,28.69278717,29.11306953,29.15455627,29.1446476,29.46929169,29.02390289,29.05667305,28.67478752,28.747015,28.77303886,28.73172379,28.70833015,28.60268593
"Q8BK37",23.78271675,25.96778679,25.70276833,25.64325714,25.72868538,25.78658676,26.06095505,26.35191536,26.01792717,26.71894836,25.65288734,26.19309998,24.84280586,26.01990128,25.8317585,26.1771965,25.84962082,26.13606071
"Q5SWZ5",25.41615868,25.09642792,24.68032074,25.00853348,24.11567879,25.58520126,25.28037834,25.04543495,25.78181648,25.65125275,25.57152367,25.38515282,24.26101112,25.20639038,25.75483322,25.5105381,25.62209702,23.90038109
